date,ticker,entry_exit_flag,weight,capital_invested,stock_return,total_capital,portfolio_return,transaction_cost_usd,is_signal_day,metric_name,metric_value,domestic_mcap_rank,global_marketcap_rank,market_cap,price,close_adj,close_unadj,volume,avg_10d_dollar_volume,vol_20d,vol_60d,sector,fcf_yield_ttm,net_debt_to_mcap,revenue_quarterly,revenue_screen_ratio_max
2022-01-03,ON,1,0.1,100000000.0,1.0111158614792646,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.6358880460371443,322.0,389.0,30231597640.958538,70.17,70.17,70.17,7040125.0,352735985.671,0.5420709293163518,0.49693337509832775,Technology,0.03487080016478332,0.07278124597898837,1742100000.0,11.295077054796966
2022-01-03,NVDA,1,0.1,100000000.0,0.9723924337285201,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.5525499321310838,7.0,7.0,753729968774.0558,30.121,30.028,301.21,390739000.0,11312659023.2,0.6285338888470108,0.5611619479754707,Technology,0.009494116323435112,0.013006242896532693,7103000000.0,34.55970912974624
2022-01-03,AMD,1,0.1,100000000.0,0.9612619808306708,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.5950037048798567,48.0,54.0,181431394758.70853,150.24,150.24,150.24,59295496.0,7423344848.587,0.591753075964304,0.5245592172566613,Technology,0.01633675364697449,-0.0125823979085799,4313000000.0,25.934383548266975
2022-01-03,TSLA,1,0.1,100000000.0,0.9581673655442118,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.6443782406986267,5.0,5.0,1204897888397.74,399.927,399.927,1199.78,103405833.0,24232231642.9878,0.7189810722441146,0.6709531612333822,Consumer Cyclical,0.0033753897646947094,-0.007686322070949339,13757000000.0,67.28287744316752
2022-01-03,DVN,1,0.1,100000000.0,1.0458609360693705,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.5199652380734581,308.0,375.0,31463067376.17415,45.57,37.134,45.57,10229000.0,383378545.0,0.5438450190426469,0.4669433946296146,Energy,0.06413869238725779,0.15580517701150395,3466000000.0,70.29757549516354
2022-01-03,XLNX,1,0.1,100000000.0,0.9711652081003627,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.5197844731566061,161.0,198.0,54950608535.8097,221.27,220.879,221.27,2894150.0,550116600.066,0.5495358308368944,0.4341107287137615,Technology,0.019311214712180506,-0.0042331919223384,935770000.0,8.942228453124969
2022-01-03,ZS,1,0.1,100000000.0,0.9329092535533248,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.47542222222222374,226.0,284.0,42280853172.57967,301.83,301.83,301.83,2565836.0,482824708.59400004,0.809275594253465,0.5982756875031122,Technology,0.004372735792377573,0.013881769908343267,230517000.0,1.1182632391207075
2022-01-03,AFRM,1,0.1,100000000.0,0.8970696355424851,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.673040152963672,347.0,417.0,26754537368.440903,95.21,95.21,95.21,8091967.0,608339359.4779999,0.8423754008105349,0.8494099581248935,Technology,0.005303549003518753,0.011280428278460982,269385000.0,1.3123957406649873
2022-01-03,DDOG,1,0.1,100000000.0,0.9629493987670145,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.5590725064409268,179.0,221.0,51117641569.7226,163.83,163.83,163.83,4495129.0,432103769.02,0.722787046589624,0.5809392674362199,Technology,0.003139601027584554,0.008927086202165778,270488000.0,1.3197236291067809
2022-01-03,SNOW,1,0.1,100000000.0,0.9503629408752747,1000000000.0,0.9658255014490501,50000.0,True,mom_6m1m,0.5071323990796901,91.0,112.0,101694663000.0,332.01,332.01,332.01,2596162.0,640655618.832,0.6007782364386965,0.6113539091508331,Technology,0.00017479776691919417,-0.006918412827403335,334441000.0,1.6233118092938241
2022-01-04,ON,0,0.1,101111586.14792646,0.950246652572234,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.7278122471000816,317.0,384.0,30567647892.632298,70.95,70.95,70.95,7528914.0,369886329.07900006,0.5229949355326131,0.4936612547506918,Technology,0.03448744253083644,0.07278124597898837,1742100000.0,11.295077054796966
2022-01-04,NVDA,0,0.1,97239243.37285201,0.9424295352580567,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.5071421534824152,7.0,7.0,732921318710.3256,29.29,29.199,292.9,522649000.0,11578990427.0,0.6317216904906993,0.5643450147281389,Technology,0.009763667418750968,0.013006242896532693,7103000000.0,34.55970912974624
2022-01-04,AMD,0,0.1,96126198.08306709,0.9427364630937545,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.5905677048818208,54.0,60.0,174403101910.62756,144.42,144.42,144.42,79962162.0,8062831586.631,0.59572551162932,0.5313522905682461,Technology,0.016995110565859627,-0.0125823979085799,4313000000.0,25.934383548266975
2022-01-04,TSLA,0,0.1,95816736.55442117,0.9465288089416148,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.5744521437247248,5.0,5.0,1154493835475.846,383.197,383.197,1149.59,99295254.0,26369211554.0676,0.7402488227961724,0.6777611617301477,Consumer Cyclical,0.0035227559256076155,-0.007686322070949339,13757000000.0,67.28287744316752
2022-01-04,DVN,0,0.1,104586093.60693705,0.9779591626541699,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.5437095282146165,298.0,362.0,32905993097.659172,47.66,38.837,47.66,15509000.0,378915003.0,0.5611030978388998,0.4695359229077194,Energy,0.06132621477221285,0.15580517701150395,3466000000.0,70.29757549516354
2022-01-04,XLNX,0,0.1,97116520.81003627,0.9384364365297656,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.5822464985176217,170.0,209.0,53366119173.921196,214.89,214.51,214.89,2907674.0,573141268.437,0.556546200008657,0.43861554019922766,Technology,0.01988458251089328,-0.0042331919223384,935770000.0,8.942228453124969
2022-01-04,ZS,0,0.1,93290925.35533248,0.9316357695859081,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.3749451513821864,247.0,306.0,39444199172.829025,281.58,281.58,281.58,3819403.0,526113105.616,0.6965555570814319,0.6153033830377423,Technology,0.00468720379364061,0.013881769908343267,230517000.0,1.1182632391207075
2022-01-04,AFRM,0,0.1,89706963.55424851,0.9311556023884792,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.6680665733395554,381.0,460.0,24000683086.215076,85.41,85.41,85.41,21853105.0,724306946.564,0.9026309244694698,0.8661297185093136,Technology,0.005912081730769471,0.011280428278460982,269385000.0,1.3123957406649873
2022-01-04,DDOG,0,0.1,96294939.87670144,0.9224137931034484,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.5303326810176119,187.0,232.0,49223702215.95213,157.76,157.76,157.76,6307464.0,470126973.8,0.7328248803721723,0.5859729995611018,Technology,0.003260400838927342,0.008927086202165778,270488000.0,1.3197236291067809
2022-01-04,SNOW,0,0.1,95036294.08752747,0.9408614077900675,965825501.4490501,0.9428911174684865,0.0,False,mom_6m1m,0.3873768844221106,96.0,119.0,96646838999.99998,315.53,315.53,315.53,5688210.0,751821169.133,0.6251147654845925,0.6189525584868311,Technology,0.00018392738121523046,-0.006918412827403335,334441000.0,1.6233118092938241
2022-01-05,ON,0,0.1,96080946.27333619,0.9974784930287748,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.6862745098039225,324.0,391.0,29046805086.980545,67.42,67.42,67.42,7035036.0,353323361.60600007,0.5282071912369615,0.503620452622799,Technology,0.036293148139466706,0.07278124597898837,1742100000.0,11.295077054796966
2022-01-05,NVDA,0,0.1,91641134.94072199,1.020822734210335,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.5096546508696742,8.0,8.0,690726697772.8942,27.604,27.518,276.04,493224000.0,11441102744.1,0.5925803860467864,0.5793777582177146,Technology,0.010360103385424433,0.013006242896532693,7103000000.0,34.55970912974624
2022-01-05,AMD,0,0.1,90621671.9914803,1.0005875872199779,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.5495876977936272,55.0,63.0,164416163447.80463,136.15,136.15,136.15,65046755.0,8121778169.806,0.6142815220153549,0.5471932982709428,Technology,0.018027424663396602,-0.0125823979085799,4313000000.0,25.934383548266975
2022-01-05,TSLA,0,0.1,90693301.52752876,0.9784757393708972,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.545645050849483,5.0,5.0,1092761675023.3893,362.707,362.707,1088.12,78101649.0,27010997374.8429,0.758757858145665,0.6892841988455713,Consumer Cyclical,0.0037217630275265196,-0.007686322070949339,13757000000.0,67.28287744316752
2022-01-05,DVN,0,0.1,102280928.52911079,1.0377820489191962,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.5525688073394495,303.0,369.0,32180717456.090656,46.61,37.981,46.61,13781000.0,380472712.0,0.5284811384000225,0.4716511617445814,Energy,0.06270835952472106,0.15580517701150395,3466000000.0,70.29757549516354
2022-01-05,XLNX,0,0.1,91137681.71713926,1.0117980765409529,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.5983268934988946,176.0,217.0,50080710708.9974,201.66,201.304,201.66,3342598.0,582194013.159,0.5710430050143481,0.4601986090704795,Technology,0.02118905632482076,-0.0042331919223384,935770000.0,8.942228453124969
2022-01-05,ZS,0,0.1,86913163.03879668,0.9919185758395913,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.20772989391204955,257.0,319.0,36747626852.078415,262.33,262.33,262.33,3401479.0,517641926.969,0.6727958848654633,0.6325609002812866,Technology,0.0050311548210777365,0.013881769908343267,230517000.0,1.1182632391207075
2022-01-05,AFRM,0,0.1,83531141.68679762,1.0197409782472022,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.7338646663541184,394.0,477.0,22348370516.879585,79.53,79.53,79.53,9978829.0,725791633.812,0.8171522885381656,0.8726104718966777,Technology,0.006349187735760348,0.011280428278460982,269385000.0,1.3123957406649873
2022-01-05,DDOG,0,0.1,88823780.74833669,0.9887987905442549,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.5070961718020537,206.0,257.0,45404621871.61102,145.52,145.52,145.52,7051154.0,513397282.737,0.6968125247866677,0.6095730675632222,Technology,0.0035346401618277725,0.008927086202165778,270488000.0,1.3197236291067809
2022-01-05,SNOW,0,0.1,89415981.44634196,1.0007410651126756,910668286.3408562,1.0051854374560247,0.0,False,mom_6m1m,0.36500199760287644,100.0,123.0,90931281000.0,296.87,296.87,296.87,4426182.0,784179227.6250001,0.6061759589209954,0.6310595174170144,Technology,0.0001954882830694973,-0.006918412827403335,334441000.0,1.6233118092938241
2022-01-06,ON,0,0.1,95838677.49750605,0.9600000000000001,915390499.782862,0.9813274964340816,0.0,False,mom_6m1m,0.7337748344370867,323.0,390.0,28973563365.4619,67.25,67.25,67.25,5293161.0,363800234.772,0.5231268298583418,0.4999948435059321,Technology,0.036384892900562765,0.07278124597898837,1742100000.0,11.295077054796966
2022-01-06,NVDA,0,0.1,93549353.9363261,0.9669645082054751,915390499.782862,0.9813274964340816,0.0,False,mom_6m1m,0.6178060254228803,7.0,7.0,705109516212.6017,28.178,28.091,281.78,451705000.0,11559334993.1,0.5995894859757671,0.5801377236443827,Technology,0.01014877807696805,0.013006242896532693,7103000000.0,34.55970912974624
2022-01-06,AMD,0,0.1,90674920.12779553,0.9689495705791676,915390499.782862,0.9813274964340816,0.0,False,mom_6m1m,0.5935093509350944,55.0,62.0,164512772284.20438,136.23,136.23,136.23,64587906.0,8331104315.044001,0.6140642538149834,0.5472454251726258,Technology,0.01801683819952615,-0.0125823979085799,4313000000.0,25.934383548266975
2022-01-06,TSLA,0,0.1,88741195.26813643,0.9645533953226262,915390499.782862,0.9813274964340816,0.0,False,mom_6m1m,0.6009598918637524,5.0,5.0,1069240787924.6907,354.9,354.9,1064.7,89331375.0,27061613849.955894,0.761087814264343,0.691028470815116,Consumer Cyclical,0.0038036334246972715,-0.007686322070949339,13757000000.0,67.28287744316752
2022-01-06,DVN,0,0.1,106145311.57429847,1.0107316825654558,915390499.782862,0.9813274964340816,0.0,False,mom_6m1m,0.6023823281034713,289.0,351.0,33396570897.27151,48.37,39.416,48.37,14515000.0,418672466.0,0.5414808285336855,0.47641636384317687,Energy,0.06042536541273673,0.15580517701150395,3466000000.0,70.29757549516354
2022-01-06,XLNX,0,0.1,92212931.06180307,0.9462389347944561,915390499.782862,0.9813274964340816,0.0,False,mom_6m1m,0.6537132029104595,174.0,216.0,50671566767.16747,204.04,203.679,204.04,2505947.0,576889489.747,0.5733117118940938,0.46044401660163103,Technology,0.020941981227380918,-0.0042331919223384,935770000.0,8.942228453124969
2022-01-06,ZS,0,0.1,86210780.90315741,1.0050728257945505,915390499.782862,0.9813274964340816,0.0,False,mom_6m1m,0.3071688836208799,257.0,319.0,36450653692.59834,260.21,260.21,260.21,2408651.0,540324372.258,0.6436404454898426,0.6279923838750773,Technology,0.005072144976032139,0.013881769908343267,230517000.0,1.1182632391207075
