date,ticker,entry_exit_flag,weight,capital_invested,stock_return,total_capital,portfolio_return,transaction_cost_usd,is_signal_day,metric_name,metric_value,domestic_mcap_rank,global_marketcap_rank,market_cap,price,close_adj,close_unadj,volume,avg_10d_dollar_volume,vol_20d,vol_60d,sector,fcf_yield_ttm,net_debt_to_mcap,revenue_quarterly,revenue_screen_ratio_max
2024-05-30,LVS,0,0.1,119159352.1269485,1.0234265817087904,1191593521.269485,1.0211643085881172,128.6211680776282,True,signal_70d_return,-0.16723542755695842,282,342,32920826552.108097,44.0,42.217,44.0,4770000.0,193420206.0,0.23502365187825772,0.28644706765526595,Consumer Cyclical,0.07460323015014728,0.2620915569328682,2959000000,32.51097619783274
2024-05-30,GL,0,0.1,119159352.1269485,1.0059644607236549,1191593521.269485,1.0211643085881172,911.766343597944,True,signal_70d_return,-0.3448614117437232,770,909,7591033112.336685,82.27,80.812,82.27,1239000.0,142980750.0,0.5079800191800479,1.6882410645653807,Financial Services,0.17197290285539982,0.2761190792799852,1416139000,14.60953267671749
2024-05-30,MTCH,0,0.1,119159352.1269485,1.022372060857538,1191593521.269485,1.0211643085881172,65.79315735782747,True,signal_70d_return,-0.171227969623155,743,878,7959377961.642522,29.96,28.92,29.96,4766000.0,120480205.0,0.3129217862979122,0.30457952540577,Communication Services,0.1250982180766452,0.3697159156115262,859647000,29.059426830572036
2024-05-30,ETSY,0,0.1,119159352.1269485,1.0332085300341853,1191593521.269485,1.0211643085881172,711.4264805743019,True,signal_70d_return,-0.19032555687359953,795,935,7183167651.908171,61.43,61.43,61.43,3498597.0,172824622.40899998,0.6396912999209267,0.44983260190814084,Consumer Cyclical,0.09431772065350942,0.23100668235337204,645954000,3.608162669871808
2024-05-30,MOH,0,0.1,119159352.1269485,1.0279048490393412,1191593521.269485,1.0211643085881172,395.4348849574838,True,signal_70d_return,-0.23773942065804843,437,528,17933944000.0,306.04,306.04,306.04,1081385.0,185771155.417,0.23715263371928408,0.2586560777395021,Healthcare,0.049124721254845,-0.10322221888535504,9931000000,41.013271485663495
2024-05-30,ROKU,-1,0.0,120804858.22805329,,1191593521.269485,1.0211643085881172,59579.67606347425,True,signal_70d_return,-0.14765799256505618,723,853,8263518655.018279,57.32,57.32,57.32,2492725.0,151217317.801,0.3515588508519125,0.39571423543619066,Communication Services,0.051661164913175316,-0.18305757933038566,881469000,4.139889203812325
2024-05-31,RHI,1,0.1,121681277.42652336,0.9928486083778466,1216812774.2652335,0.9973966477225037,60840.63871326168,True,signal_70d_return,-0.18536543471415057,831,972,6793200965.795972,64.23,56.912,64.23,11778000.0,161797938.0,0.14439231576528413,0.1870055678557079,Industrials,0.07465611610101627,-0.04108277417423809,1475937000,15.055148942567278
2024-05-31,LECO,1,0.1,121681277.42652336,0.9785604980714405,1216812774.2652335,0.9973966477225037,60840.63871326168,True,signal_70d_return,-0.20112201963534349,607,719,11174553422.324108,196.36,190.816,196.36,668000.0,101725240.0,0.40388379071486763,0.28301544274448565,Industrials,0.05592572484834231,0.05646537898090694,981197000,8.38027851771748
2024-05-31,JAZZ,1,0.1,121681277.42652336,1.0046555819477434,1216812774.2652335,0.9973966477225037,60840.63871326168,True,signal_70d_return,-0.1804236100295905,841,984,6634919794.288132,105.25,105.25,105.25,4817487.0,115683146.15699999,0.2501795268149228,0.22121620715245183,Healthcare,0.15244856476950425,0.6275050936916887,901983000,4.340316754754419
2024-05-31,EPAM,0,0.1,121681277.42652336,0.9902208733771708,1216812774.2652335,0.9973966477225037,455.1522061293026,True,signal_70d_return,-0.4045778536291539,635,751,10315379832.00066,177.93,177.93,177.93,843305.0,143807090.396,1.1545070955414816,0.6883765661600039,Technology,0.05602983209663384,-0.1717373067694165,1165465000,5.595875179908771
