our_stage1_rank,ticker,category,sector,fcf_yield_ttm,fcf_yield_q_ann,signal_70d_return,stage2_rank,net_debt_to_mcap,domestic_mcap_rank,global_marketcap_rank,marketcap_ffill,avg_10d_dollar_volume,combined_10d_dollar_volume,revenue_screen_ratio_max,revenue_quarterly,close_price,close_adj_price
126,USB,Domestic Common Stock Primary Class,Financial Services,0.06463959242145015,0.07209779770182226,0.126536453948477,95.0,0.7130720318335151,49,57,55147315545.52751,209045856.0,209045856.0,52.62968136223447,2889600000,27.95,27.95
127,WDC,Domestic Common Stock,Technology,0.06450329537225763,-0.06592263225672969,-0.24481468888133284,2.0,-0.08728781435458842,819,879,2299665453.4304333,61456855.0,61456855.0,26.716140923421708,714200000,11.17,11.17
128,ENDPQ,Domestic Common Stock,Healthcare,0.0641635914386717,0.03660876632361665,-0.004444444444444029,24.0,-0.0843638880347481,686,739,2951642758.043231,25862282.7,25862282.7,2.594584903127497,149355000,22.4,22.4
129,KBH,Domestic Common Stock,Consumer Cyclical,0.06409764032433986,-0.048320498476090226,0.06445098864114462,55.0,0.5074290336488876,625,676,3289949504.114945,91080543.5,91080543.5,29.517006761901918,1466443000,70.9,35.45
130,AGE1,Domestic Common Stock,Financial Services,0.06398589863956783,-0.10762403752178529,-0.0016174793837666623,26.0,0.023080550933422615,647,698,3188655693.487937,41951032.6,41951032.6,17.006643964466218,622499000,39.81,39.81
131,ADM,Domestic Common Stock,Consumer Defensive,0.06385465443585364,0.03061415071684094,0.16777578704888518,128.0,0.461464775326096,249,285,10149816105.434784,49077068.0,49077068.0,135.29083088961502,7967902000,15.63,15.63
132,KMI1,Domestic Common Stock,Utilities,0.06378673675849307,0.04568513096574192,0.11966447667451696,91.0,0.5298496938685158,320,358,7566400548.555073,29759771.2,29759771.2,31.534142885005718,246983000,61.4,61.4
133,FDC1,Domestic Common Stock,Technology,0.06372612130920938,0.06256567433690835,-0.008410468448996955,22.0,0.09623506316402188,91,106,28437318367.564137,325268102.98800004,325268102.98800004,35.453491310298915,2139600000,39.0,39.0
134,DD,Domestic Common Stock Primary Class,Basic Materials,0.06356810557628852,0.09717882806490083,0.21687545169838573,158.0,0.3035085991611703,66,78,38321104237.98205,130561371.5,130561371.5,144.23194347707698,7977000000,41.3,371.701
135,FICO,Domestic Common Stock,Technology,0.06233026180170997,0.06908654275547585,-0.12340629654876423,7.0,0.13136593385909517,768,828,2507000540.0765557,49113649.39035,49113649.39035,2.7400406251991116,160965000,53.68,35.787
136,MME,Domestic Common Stock,Healthcare,0.06227788880332382,0.08519837336372243,0.26272325715383094,175.0,-0.0033569968897929907,657,708,3140247746.9589877,28184837.6,28184837.6,11.320251254976123,670021000,65.75,65.75
137,LLL1,Domestic Common Stock,Industrials,0.06171419273437821,0.08283654893739328,0.16160191346478125,125.0,0.3629480075871315,455,500,4980410281.357896,54606035.2,54606035.2,22.515266594634504,1264611000,51.46,51.46
138,MVL,Domestic Common Stock,Technology,0.06169529892911191,0.08280453665503615,0.2033871561563132,149.0,0.062456508387718185,775,835,2469961287.8947363,31159142.879999995,31159142.879999995,1.957824689298582,84536000,34.32,22.88
139,ODP,Domestic Common Stock,Consumer Cyclical,0.06148647197655136,0.20818930988574882,0.10151177780382037,77.0,0.006074067833514347,452,497,5029057450.522199,27790101.6,27790101.6,64.00275746180851,3235580000,16.06,160.6
140,FTI1,Domestic Common Stock,Energy,0.061393058878854864,0.05095375332050708,0.12587412587412494,94.0,0.15993071428603514,1044,1105,1609302448.9129815,27683104.4624,27683104.4624,10.218330838451216,560100000,24.3,6.075
141,PNW,Domestic Common Stock,Utilities,0.06136776267517379,0.16170891330955137,0.11799634591961006,89.0,0.9138954485341304,579,630,3592553979.3092294,25737803.0,25737803.0,32.42822264490707,946570000,39.36,39.36
142,RTN,Domestic Common Stock,Industrials,0.061244369087296704,0.1407950744995934,0.17272981279687039,131.0,0.6236526926498762,187,215,13437970090.39165,51499483.6,51499483.6,122.58473856525238,4378000000,32.07,32.07
143,NWL,Domestic Common Stock,Consumer Defensive,0.061153946012519986,0.13272604333982674,0.061622241329893246,52.0,0.4041570808589567,357,398,6642253304.747319,35949756.0,35949756.0,39.085302482898456,1944700000,23.98,23.98
144,MRK,Domestic Common Stock,Healthcare,0.06083790259283299,0.06453506333736014,-0.047899281269596417,14.0,0.07235211120654259,17,20,103782341778.88652,386763138.0,386763138.0,239.49431526723808,5762000000,46.25,46.25
145,OMC,Domestic Common Stock,Communication Services,0.060811562319273565,0.051908566499572865,0.1438955573621543,109.0,0.1316021735877701,156,182,16389202348.845453,80119616.0,80119616.0,36.432023221917675,2028603000,86.06,43.03
146,PH,Domestic Common Stock,Industrials,0.06059867081658399,0.0638858547489062,0.2101726593093629,155.0,0.17207915607623683,344,384,6973750320.021003,52531662.9,52531662.9,30.123545758310154,1586918000,58.6,39.067
147,RESP1,Domestic Common Stock,Healthcare,0.06041300269443706,0.026036988454547733,0.033443240697126786,42.0,-0.046767574722464074,1079,1141,1543165872.2797525,34933332.566,34933332.566,2.947552687902652,164058064,43.88,21.94
148,DGX,Domestic Common Stock,Healthcare,0.06024276704589656,0.06262670700380052,0.276396512754278,178.0,0.14651612447843665,298,335,8108425690.802867,36752386.5,36752386.5,20.49199755335467,1221221000,77.84,38.92
149,SPLS1,Domestic Common Stock,Consumer Cyclical,0.059914101296720604,0.1254341060424352,0.012174197238337126,34.0,-0.024828137538702385,196,224,12770466107.982487,76263106.8,76263106.8,61.3913787914398,3484784000,25.79,17.193
150,NKE,Domestic Common Stock,Consumer Cyclical,0.05985754456773063,0.08067287087686939,0.10604762720575578,82.0,0.0016118308394211854,129,153,18544028292.774376,86566424.1,86566424.1,67.78749866271117,2837100000,70.47,8.809
151,UHS,Domestic Common Stock,Healthcare,0.059716545480239074,0.04372301609777382,0.09856272173201175,75.0,0.22358688189270912,656,707,3148273204.4875703,39587863.5,39587863.5,15.2522138440395,896332000,54.22,27.11
152,TRB,Domestic Common Stock,Communication Services,0.05968920949571712,0.07371302926333669,0.03672184916783028,43.0,0.17120689053274882,163,190,15538419889.218824,41220291.7,41220291.7,29.56317027777484,1385523000,49.65,49.65
153,IBM,Domestic Common Stock,Technology,0.059564959088134896,0.06996443456616724,0.05866788123278521,51.0,0.11355583378236159,10,10,168085400431.247,784541068.0,784541068.0,571.7565416004219,21522000000,97.7,97.7
154,DL1,Domestic Common Stock,Consumer Defensive,0.05911037118318316,0.007495517480316772,0.32772756917916723,188.0,0.05517687294676168,710,763,2765386119.6951013,35700228.8,35700228.8,9.883997108704513,353242000,28.59,28.59
155,BEAM2,Domestic Common Stock,Consumer Defensive,0.059009050864366405,0.09617022060790022,0.15230830991569655,117.0,0.11066423895479206,250,286,10115397405.25547,63249583.01980001,63249583.01980001,31.77559216908365,1583800000,69.05,69.05
156,ISSX,Domestic Common Stock,Technology,0.05897030242542558,0.0240242522081159,0.2976776917663624,183.0,-0.19738915365664628,1486,1557,918072280.0000001,35080339.507,35080339.507,1.1933348643777573,60087000,18.44,18.44
157,BRK.B,Domestic Common Stock Primary Class,Financial Services,0.058770393078404266,0.07150781556411934,0.1551416683178113,121.0,-0.11942865814756767,12,12,134642625061.96689,32931064.5,2564876164.5,300.52193701419895,18232000000,2915.0,58.3
158,HON,Domestic Common Stock,Industrials,0.058692118326638384,0.07012564787078872,0.3105549367752074,186.0,0.0889720093767638,81,96,31486340120.071194,204057624.0,204057624.0,264.5141240228269,5768000000,36.29,72.58
159,AL1,Domestic Common Stock,Basic Materials,0.05812797036219229,0.08604558025772316,0.13138218950920844,100.0,0.29982366858808507,169,196,14829349702.542921,104401311.77049999,104401311.77049999,64.61602506349448,3480000000,45.9,45.9
160,HNZ,Domestic Common Stock,Consumer Defensive,0.05802583821788298,0.05790769041172888,0.0057721757568620635,29.0,0.3256642123451785,199,227,12577465874.074654,45044410.9,45044410.9,54.37756632944189,2090461000,35.48,35.48
161,MFE,Domestic Common Stock,Technology,0.05791110072271384,0.08109959722396577,0.10353866317168992,80.0,-0.010278278108113078,718,772,2718632490.75232,35988434.7,35988434.7,6.113141585102253,226854000,16.84,16.84
162,HPQ,Domestic Common Stock,Technology,0.05737270965805101,0.10489524628760764,0.19971315883829344,147.0,-0.08653047701699108,32,37,76952962938.5467,355639868.0,355639868.0,322.9655306037077,19853000000,25.24,25.24
163,KMB,Domestic Common Stock,Consumer Defensive,0.057183423573954284,0.07724014123663611,0.10917089374691358,84.0,0.13046668624940633,88,103,28927963675.708454,89764456.0,89764456.0,75.85507409918803,3641600000,57.0,57.0
164,MGM1,Domestic Common Stock,Communication Services,0.05704051970627967,0.01579504402966023,0.09756097560975618,73.0,0.045666864956522335,525,572,4078241243.205047,27786688.370000005,27786688.370000005,10.765208426612165,457051000,16.65,16.65
165,MTCH,Domestic Common Stock,Communication Services,0.05696023823231864,0.029790856345818875,-0.1029461794924128,9.0,-0.0631202133075201,113,132,21902559376.79943,197879924.0,197879924.0,26.512939376298682,1610270000,33.83,135.32
166,MIK1,Domestic Common Stock,Consumer Cyclical,0.05685510639707683,-0.04985906961766372,-0.036867188202500234,16.0,0.03259683620721341,680,732,2996124900.55525,32740464.2,32740464.2,16.659611587087483,755246000,44.07,22.035
167,PCG,Domestic Common Stock Primary Class,Utilities,0.05675458101830967,0.36393325130500587,0.12070119095410137,92.0,0.5240611034488435,226,260,11364721374.507473,38794751.0,38794751.0,158.4677395793867,3103000000,27.4,27.4
168,MDLZ,Domestic Common Stock,Consumer Defensive,0.05660650459054468,0.07091642633267342,0.07899394503958979,65.0,0.25081033205850656,48,56,55276333040.40214,42964641.0,42964641.0,166.7434655718682,7480000000,31.81,31.81
169,DHI,Domestic Common Stock,Consumer Cyclical,0.05656289112602604,0.2850671518687401,0.1480649369473832,113.0,0.37174381377819987,361,403,6623618286.506105,83751498.9,83751498.9,46.88257472956549,2862232000,28.51,21.383
170,NTRS,Domestic Common Stock Primary Class,Financial Services,0.056089760112125804,0.14348294824873326,0.11023651145602331,85.0,-0.04441322005441721,227,261,11231996691.385439,80050048.0,80050048.0,10.755155418904677,520700000,50.76,50.76
171,WTW,Domestic Common Stock,Financial Services,0.05577710043638531,0.05372510008588285,0.07867634319594985,64.0,0.03246419100359029,429,473,5360622866.027508,29012232.6,29012232.6,9.456602054426632,452000000,34.56,91.55
172,EASI1,Domestic Common Stock,Basic Materials,0.055744782962366124,0.03052115531241365,0.20536884229911156,150.0,0.06732761832821921,1236,1302,1254736251.2330632,25005295.529999997,25005295.529999997,2.592681167791741,155669000,51.14,34.093
173,DFODQ,Domestic Common Stock,Consumer Defensive,0.055681619395443124,0.04507022117193101,0.06326929713562701,54.0,0.5231105159453086,448,493,5058240098.940976,65572621.8,65572621.8,42.14339250297219,2306848000,32.42,64.84
174,VRSN,Domestic Common Stock,Technology,0.05535838510476589,0.06338788636885762,0.3640300702729202,192.0,-0.0977005845055276,467,512,4805902475.234878,93637088.0,93637088.0,5.976348889780382,268123000,19.9,19.9
175,G1,Domestic Common Stock,Industrials,0.05515040465754126,0.06626640637527353,0.16309848189957243,126.0,0.08781410188041108,67,81,37243607055.18661,86284674.0,86284674.0,71.50578009557063,2405000000,36.65,36.65
176,KRI,Domestic Common Stock,Consumer Cyclical,0.055141082293589376,0.0917800001421493,0.10582212131831992,81.0,0.24913618890762143,384,426,6113663097.961942,24770183.5,24770183.5,18.41085536002096,685344000,76.52,76.52
177,ETN,Domestic Common Stock,Industrials,0.055055090711348884,0.08453340699774041,0.2777184688119563,179.0,0.24356823557607143,270,306,9227121296.801033,77074896.6,77074896.6,50.50144731709971,2026000000,121.41,30.352
178,AMG,Domestic Common Stock Primary Class,Financial Services,0.054985082770834186,0.06775735319527451,0.20747855277881277,152.0,0.2973038890479529,1004,1065,1711755175.349572,30692004.6,30692004.6,6.0332434750977,128465000,80.26,53.507
179,HLT1,Domestic Common Stock,Consumer Cyclical,0.054931235169582295,0.058470222309359304,0.007681689971793526,31.0,0.7002182428736657,370,412,6499034636.630303,25688552.1,25688552.1,33.34766487705855,964000000,17.11,17.11
180,SFA,Domestic Common Stock,Technology,0.05462253766135378,0.026283118369880325,0.018287734755390472,36.0,-0.07925553499003435,431,475,5349897908.656729,68957211.8,68957211.8,12.950966388480376,395636000,35.22,35.22
181,STX,Domestic Common Stock,Technology,0.054333487303579196,0.080534915191092,-0.44897959183673475,1.0,-0.009702152973552192,334,373,7251513192.933696,149165059.0,149165059.0,30.06445761641742,1740000000,16.1,16.1
182,TFC,Domestic Common Stock Primary Class,Financial Services,0.054227869036317926,0.2067964249755538,0.0016112400103129865,27.0,0.6414731475225245,122,143,20120115715.210552,55391175.0,55391175.0,20.651233357941166,1253561000,36.49,36.49
183,SDS1,Domestic Common Stock,Technology,0.05409731987753758,0.061262237588322895,0.010398613518197042,32.0,-0.011744827469244438,291,328,8374555357.373864,30813187.0,30813187.0,13.263934823324679,742427000,29.15,29.15
184,ACN,Domestic Common Stock,Technology,0.05377394649099822,0.01433879121522167,0.09177820267686454,71.0,-0.10721533344871863,108,126,22704842766.271286,163234059.0,163234059.0,63.548400653986704,3574488000,24.15,24.15
185,ANN,Domestic Common Stock,Consumer Cyclical,0.053511140050285406,-0.0032524706487319748,0.19081896551724142,141.0,-0.08409500290987652,932,993,1875497324.5886717,43121244.435,43121244.435,6.822282656523304,396807000,41.44,27.627
186,MAN,Domestic Common Stock,Industrials,0.05336571696500299,0.06628360877002355,0.1947508252153607,144.0,0.13959548559905308,554,604,3777706202.883181,44231764.0,44231764.0,56.9218766225671,3203200000,48.38,48.38
187,COL,Domestic Common Stock,Industrials,0.05327392138672809,0.09958393148107342,0.2580236692154094,172.0,-0.005049633927019902,403,445,5743898553.640779,24743363.0,24743363.0,15.28698606242054,743000000,32.45,32.45
188,ADVP,Domestic Common Stock,Consumer Defensive,0.05314050142147838,0.05135701936879807,0.1912801880743753,142.0,0.03493238153867265,439,484,5176390749.839999,80202889.46000001,80202889.46000001,71.15764102414137,3692382000,55.74,55.74
189,EDS,Domestic Common Stock,Communication Services,0.05270103030353492,-0.0699285812723233,0.1577610676759118,123.0,0.40304612749318197,218,250,11783450843.812943,76474578.9,76474578.9,105.09819787319061,5239000000,24.53,24.53
190,MGM,Domestic Common Stock,Consumer Cyclical,0.05267386245474742,0.03491872050943323,0.0840248962655592,66.0,0.9866657978771649,408,450,5703530859.505499,27097614.5,27097614.5,24.053745517757278,1096350000,39.35,19.675
191,ZION,Domestic Common Stock Primary Class,Financial Services,0.05223846550331987,0.09073702673493637,0.041729973280243415,45.0,0.4502221028378425,420,463,5546181290.137387,36215866.0,36215866.0,7.396768503127326,448995000,61.72,61.72
192,STR1,Domestic Common Stock,Utilities,0.05219299443195882,0.029258621237773088,0.14397180971558043,110.0,0.3774035226042606,664,716,3064395935.5216746,26550312.8,26550312.8,10.974848212364451,273503000,36.68,18.34
193,PG,Domestic Common Stock,Consumer Defensive,0.05211380428892476,0.038464029075527886,0.05359518034582633,49.0,0.10464218692956476,13,14,129159636143.28717,371090262.0,371090262.0,234.1760352984885,12195000000,99.15,49.575
194,BDX,Domestic Common Stock Primary Class,Healthcare,0.05205080648299924,0.10282395223995468,0.17109403002907264,130.0,0.07742514916452668,228,262,11140672723.090273,34917175.0,34917175.0,19.590157971225864,1176882000,43.75,43.75
195,SRCL,Domestic Common Stock Primary Class,Industrials,0.052045746870972076,0.051053970446541586,-0.05994787141615976,12.0,0.08698107251799253,954,1015,1820974924.9051342,29594751.7,29594751.7,1.9168514618017627,113228000,43.28,21.64
196,HWM,Domestic Common Stock Primary Class,Industrials,0.05180615356422153,0.039924008251326686,0.22879214497148226,163.0,0.2957150673143337,80,95,31559957408.78873,296875650.0,296875650.0,129.53940994221608,5322000000,36.3,108.9
197,XOM,Domestic Common Stock,Energy,0.0517898538377794,0.03842885297812807,0.09941682865870627,76.0,-0.005824643264648286,3,3,273856729629.4213,481131328.0,481131328.0,2026.4769312998424,59841000000,41.43,41.43
198,BBWI,Domestic Common Stock,Consumer Cyclical,0.05173066498056008,-0.13905593242961659,0.06702974444909948,58.0,-0.1319059130076259,267,303,9325571209.67396,35428885.0,35428885.0,78.33588577229304,1846770000,18.05,18.05
199,UNTD,Domestic Common Stock,Communication Services,0.051570503107454944,0.05193201714942523,-0.014899682642139589,20.0,-0.064724598341321,1194,1259,1333281543.8455644,36249741.651354,36249741.651354,1.4657149258287305,88790000,20.45,143.15
200,CLX,Domestic Common Stock,Consumer Defensive,0.05151993479429211,0.039197841161758964,0.07761884728649582,63.0,0.09789134700270392,245,280,10306690063.179768,49703075.0,49703075.0,36.52267581993273,1048000000,48.84,48.84
201,CAH,Domestic Common Stock,Healthcare,0.05090139759751874,0.033759399194716884,0.023597372196632715,,0.06558259536459524,98,114,25924631980.327507,152122020.0,152122020.0,253.37345301101527,15388700000,59.85,59.85
202,SNV,Domestic Common Stock Primary Class,Financial Services,0.0508673047168725,0.13798527468068067,-0.041133172511906846,,0.23968730329788868,312,349,7774974557.8482895,57729406.0,57729406.0,8.699906554455604,525190000,25.7,179.9
203,CCU1,Domestic Common Stock,Communication Services,0.05066476588310139,0.043976101558207054,0.11184327693677676,,0.27997914381028105,93,108,28089165620.21789,156529689.06099996,156529689.06099996,43.38101238325765,2544146000,45.63,45.63
204,UPS,Domestic Common Stock,Industrials,0.050621560427735836,0.05678834291626844,0.09811774128954776,,0.011812350627205629,25,30,81566035600.46912,176178885.0,176178885.0,156.73167885641436,8312000000,72.3,72.3
205,KR,Domestic Common Stock,Consumer Defensive,0.050466910581355405,-0.12684732702150608,-0.029042504916048983,,0.629156090457879,181,208,13969549391.447325,60074463.5,60074463.5,296.40633874507853,12141000000,18.75,9.375
206,IPG,Domestic Common Stock,Communication Services,0.05036124603209244,-0.07530539546028728,0.1953006862859128,,0.32719376396478683,368,410,6554643222.879066,60443584.0,60443584.0,40.26791639050127,1420100000,16.71,16.71
207,XEL,Domestic Common Stock Primary Class,Utilities,0.04988167494342409,0.10660866988130147,0.15498610682309333,,0.9217345509307637,340,380,7052409535.14485,31102009.0,31102009.0,94.8573074510498,2057724000,17.3,17.3
208,ADP,Domestic Common Stock,Industrials,0.04983840866378628,0.017482566391111412,0.06346645900545145,,-0.05754376355564285,102,119,24376741404.321213,117930762.0,117930762.0,38.18839395984718,1720277000,40.86,40.86
209,DHR,Domestic Common Stock Primary Class,Healthcare,0.04951502951544249,0.043934310395393424,0.1942799966647215,,0.012286906946009025,176,203,14275221219.035223,117181770.7,117181770.7,21.91015490263255,1309451000,92.94,23.235
210,ROK,Domestic Common Stock,Industrials,0.0494916586588764,0.07264830628825894,0.26287553648068696,,0.08614395649328926,362,404,6607173993.780709,32801750.0,32801750.0,48.71243921380709,1058000000,35.44,35.44
211,OHP,Domestic Common Stock,Healthcare,0.0493709692871344,0.16590488860563007,0.12639053254437838,,-0.04385112627664878,549,599,3854208307.9901514,55418483.0,55418483.0,29.373249089629915,1371629000,47.59,47.59
212,ANT,Domestic Common Stock,Technology,0.04931023650749184,0.06273660081671714,-0.1075105996365836,,0.1251047556395192,1394,1464,1038628155.6816051,26139719.9,26139719.9,4.6069571066593324,279080000,29.47,29.47
213,XRAY,Domestic Common Stock,Healthcare,0.049095253877861234,0.06496338931438438,-0.07214247740563517,,0.20473085552308762,606,657,3407457682.491727,25356009.0,25356009.0,7.236318687812292,400420000,43.0,21.5
214,EMR,Domestic Common Stock,Industrials,0.048989032127295135,,0.22979629876181584,,0.13520974916772982,90,105,28455348870.289425,77940215.0,77940215.0,82.94441389487002,,67.62,33.81
215,CAT,Domestic Common Stock,Industrials,0.04878081813690775,0.010175561781906057,0.10656296902715279,,0.7270024348993606,87,102,29089303012.86561,200969603.5,200969603.5,131.7039128159184,5545000000,83.4,41.7
216,LEN,Domestic Common Stock Primary Class,Consumer Cyclical,0.04860709688225766,0.06234666011243001,0.0912333333333335,,0.13991012394149518,327,365,7348268522.705693,189472406.0,196008535.2,45.59735846620281,2267842000,46.49,46.49
217,LEARQ,Domestic Common Stock,Consumer Cyclical,0.04839147292351492,0.02223687765277755,0.14498228194197083,,0.5028931857237023,486,531,4568986778.9199,48420186.1,48420186.1,79.39968029730873,3491500000,67.3,67.3
218,MSI,Domestic Common Stock,Technology,0.048255262864383586,0.10293097253015294,0.228073802263683,,0.03911019676275167,64,76,39249604863.26415,656371030.0,656371030.0,199.80692796655023,6829000000,16.81,117.67
219,RTX,Domestic Common Stock Primary Class,Industrials,0.04806247161836866,0.07912535520451688,0.16532368205408354,,0.10171888335336154,58,68,45295215304.07495,212479856.5,212479856.5,157.1624447925757,7954000000,95.87,47.935
220,LSI1,Domestic Common Stock,Technology,0.047974516115153604,0.02249913784281248,0.18365180467091347,,0.22211225889993988,511,558,4226473061.5167933,68522140.3,68522140.3,14.826343163141106,450227000,11.15,11.15
221,INTU,Domestic Common Stock,Technology,0.047940990700081974,-0.03914548901774592,0.01935242022398187,,-0.040153106469242486,258,294,9833776755.873213,178662365.0,178662365.0,10.780567860433795,242528000,49.54,24.77
222,CL,Domestic Common Stock,Consumer Defensive,0.04777535572664831,0.06996633195164155,-0.10380339379754189,,0.10645159273947719,94,109,27641866395.636086,165768644.5,165768644.5,56.29640946617605,2523800000,51.45,25.725
223,CPWR,Domestic Common Stock,Technology,0.047771684326456065,0.04514561234814028,0.14430014430014437,,-0.17464242459739376,724,779,2681190789.1861005,24718573.3,24718573.3,13.528329950627093,302753000,6.98,6.98
224,PRX,Domestic Common Stock,Healthcare,0.04761331003339023,0.07398759581617075,-0.12285714285714333,,0.01841122440116819,863,923,2088890688.9743953,49078993.9,49078993.9,3.569518144749675,216635000,61.4,61.4
225,MHK,Domestic Common Stock,Consumer Cyclical,0.04735248578875277,0.07502630675168397,-0.022464352972827784,,0.15675040414688354,465,510,4831425345.242174,28776824.2,28776824.2,23.89136751980311,1303166000,72.67,72.67
226,BUD1,Domestic Common Stock,Consumer Defensive,0.04734120448510471,0.07364566551176477,-0.0009762374919569661,,0.1711145808652329,62,74,41023459819.46987,161508640.1,161508640.1,72.14606446423325,3880500000,50.14,50.14
227,RX,Domestic Common Stock,Technology,0.04710943708280925,0.059253488630565954,0.16903106165971216,,0.03967409722239555,381,423,6225928776.954721,27673991.4,27673991.4,8.514563217246838,345978000,26.0,26.0
228,COF,Domestic Common Stock Primary Class,Financial Services,0.0468763056104999,-0.06486466886351731,0.10430499500933021,,0.9172253445188164,159,185,16129705405.594925,223317145.0,223317145.0,28.350453090273817,1702985000,69.85,69.85
229,DG1,Domestic Common Stock,Consumer Defensive,0.04683341806150011,0.014007199379847308,0.050261831351245734,,0.022985676668190888,326,364,7488434850.93188,32018864.4,32018864.4,30.299294089357083,1685346000,22.22,22.22
230,NYT,Domestic Common Stock,Consumer Cyclical,0.04681804643763747,0.07452545198393071,0.05213256230369612,,0.12667158456534008,338,378,7077313668.808441,26643530.0,26643530.0,19.28622889793439,759287000,47.37,47.37
231,NUE,Domestic Common Stock,Basic Materials,0.0464924939237521,0.0981759935202702,0.15804953560371504,,0.14516754907214552,500,547,4388049914.779353,105766605.2,105766605.2,27.230361914687936,1604011344,55.85,13.963
232,MMM,Domestic Common Stock,Industrials,0.046291156636685184,0.0293606665627249,0.10737927457978702,,0.027698691996022075,39,45,64439953907.65433,345219530.0,345219530.0,93.76199835346925,4616000000,81.75,81.75
233,UPC1,Domestic Common Stock,Financial Services,0.04628900377452369,0.7898274696864714,-0.046456205509130544,,0.5604666837610761,390,432,5938775466.8269205,30145556.3,30145556.3,10.722173400299095,469616000,31.16,31.16
234,ATML,Domestic Common Stock,Technology,0.04623768401238345,0.1253921073492173,0.5791757049891542,,0.06432404489172383,602,653,3432113943.1961727,71775842.4,71775842.4,11.332416964575584,335187000,7.28,7.28
235,PCAR,Domestic Common Stock,Industrials,0.04614602744889088,0.08613656031133447,0.05887162714636118,,0.28520570452739635,256,292,9909845446.750177,72778638.6,72778638.6,49.89066451422663,2058500000,83.46,16.486
236,HOG,Domestic Common Stock,Consumer Cyclical,0.04595357206128827,0.060311389065206174,-0.08201211652487728,,-0.01554463391068579,180,207,13975801470.741976,137868857.0,137868857.0,20.432465395479582,1133641000,46.05,46.05
237,WM,Domestic Common Stock,Industrials,0.04569789399764499,-0.02072131225804145,0.070754061935842,,0.5323417579618618,157,183,16215189260.979662,60337796.0,60337796.0,78.08037060089329,2975000000,27.84,27.84
238,MCD,Domestic Common Stock,Consumer Cyclical,0.04569091349912482,0.09520156790312855,0.07015130674002767,,0.26536949689548767,77,91,32881811391.859734,129116158.0,129116158.0,75.71975519896849,4504600000,25.52,25.52
239,TRI1,Domestic Common Stock,Healthcare,0.04532994964780092,0.07930945231564536,0.1503267973856215,,0.6530450471060529,706,759,2784031329.8499837,30520006.3,30520006.3,16.266664587586085,982000000,36.96,36.96
240,CPB,Domestic Common Stock,Consumer Defensive,0.04520474379796214,-0.03240747416880382,-0.002836118350452388,,0.3320174587653266,235,269,10861691909.912663,30283843.0,30283843.0,56.79148452020884,1909000000,26.27,26.27
241,FSH,Domestic Common Stock,Consumer Cyclical,0.04499392537696612,0.05345525274809857,0.11890788466445468,,0.5248432665750914,712,765,2753705060.448638,26828412.1,26828412.1,14.653763682429547,890000000,43.85,43.85
242,MCO,Domestic Common Stock,Financial Services,0.04472554335996578,0.0653757265168079,0.04058526389130801,,0.01402473772222378,275,311,9079822613.480055,40270354.0,40270354.0,5.239009760917684,305000000,60.97,30.485
243,ESINQ,Domestic Common Stock,Consumer Defensive,0.04469918474084986,0.03233329841740666,0.04237798754770061,,-0.07447830209156937,803,863,2349528310.39046,41047533.6,41047533.6,2.2240924324816778,134382000,51.9,51.9
244,ADBE,Domestic Common Stock,Technology,0.044599768665999094,0.039648033077704654,-0.08078540034397053,,-0.014729714789962352,277,314,9019463823.063951,159606316.8,159606316.8,7.029267291766611,319122000,38.53,19.265
245,APPB,Domestic Common Stock,Consumer Cyclical,0.044499767555763424,0.05726264507343963,0.10927212050148816,,0.012246015519086823,871,931,2069831036.411126,28202113.996499997,28202113.996499997,4.21126268088983,252995000,37.6,25.067
246,CKFR,Domestic Common Stock,Technology,0.044395052128052594,0.02696908503515635,0.4663234663234661,,-0.0029166367566897493,665,717,3063359394.3696446,51875825.464,51875825.464,2.408409254691202,141264000,34.18,34.18
247,BBY,Domestic Common Stock,Consumer Cyclical,0.04431953937716182,0.02273385698621254,0.0149160646536044,,-0.05827265845362315,145,170,17418953600.357525,222602787.2,222602787.2,126.89791687213595,6034000000,53.65,35.767
248,BCR,Domestic Common Stock,Healthcare,0.04420736238603501,0.05450282393630313,0.22421620304073508,,-0.05123440453431777,482,527,4594257359.813866,32404701.2,32404701.2,7.52920589472854,361800000,88.35,44.175
249,JNJ,Domestic Common Stock,Healthcare,0.044013389646932355,0.07125855836140048,0.06907605999312993,,0.009004712106058712,11,11,156725034252.8612,475988897.0,475988897.0,173.19967352281049,10455000000,52.56,52.56
250,MRSH,Domestic Common Stock,Financial Services,0.043901013387470246,0.07367030214889465,0.021858112789247874,,0.10268093230050043,99,115,25899174353.10298,90758541.0,90758541.0,55.63022150152483,2837000000,48.53,48.53
251,K,Domestic Common Stock,Consumer Defensive,0.04367884578579313,0.12078675671469291,0.12941977831444662,,0.35103010712971056,162,189,15561308632.864046,38282323.0,38282323.0,48.86583023875132,2281600000,37.86,37.86
252,ABT,Domestic Common Stock,Healthcare,0.04333311093948633,0.043528400150272845,0.04736045579987502,,0.07646616535726021,36,41,68692991005.35073,570456336.0,570456336.0,83.7641553434418,4845881000,43.7,43.7
253,HOT,Domestic Common Stock,Consumer Cyclical,0.0433156654252054,0.11846573556050152,0.029580382521558368,,0.5837394532612515,317,355,7664663505.476452,39849204.9,39849204.9,54.18845894840397,1140000000,37.03,37.03
