our_stage1_rank,ticker,category,sector,fcf_yield_ttm,fcf_yield_q_ann,signal_70d_return,stage2_rank,net_debt_to_mcap,domestic_mcap_rank,global_marketcap_rank,marketcap_ffill,avg_10d_dollar_volume,combined_10d_dollar_volume,revenue_screen_ratio_max,revenue_quarterly,close_price,close_adj_price
116,RTN,Domestic Common Stock,Industrials,0.06927955636405825,0.159267218275575,-0.10454677092383469,25.0,0.6236526926498762,198,226,11879406324.070612,39254688.5,39254688.5,122.58473856525238,4378000000,28.54,28.54
117,EXC,Domestic Common Stock Primary Class,Utilities,0.06870185850086227,0.14794401595624523,0.07346894611555843,111.0,0.6774880281665668,108,125,21062021196.73136,70618791.0,70618791.0,80.79755727281669,4441000000,63.9,31.95
118,WDC,Domestic Common Stock,Technology,0.06867776559050058,-0.07018895793010387,-0.09172714078374455,29.0,-0.08728781435458842,805,863,2159883897.2786508,37067801.0,37067801.0,26.716140923421708,714200000,10.49,10.49
119,CTXS,Domestic Common Stock,Technology,0.06808606717625793,0.07884778575427524,0.028717692595830124,76.0,0.019644568919617293,545,593,3525273377.5713997,44608095.4,44608095.4,2.9076141403520372,144341000,21.48,21.48
120,HRB,Domestic Common Stock,Consumer Cyclical,0.06805942189590805,-0.05322119909123045,0.1691665838879497,172.0,-0.04451000546266523,259,294,9065034389.266443,98405091.0,98405091.0,33.92408646657277,494843000,50.65,25.325
121,MME,Domestic Common Stock,Healthcare,0.06759278951499738,0.09246934712223093,0.22014098690835904,187.0,-0.0033569968897929907,645,696,2893326365.182897,31043020.6,31043020.6,11.320251254976123,670021000,60.58,60.58
122,FISV,Domestic Common Stock,Technology,0.06711715116502874,0.09836980503594,-0.01668022782750278,53.0,0.08815969306043234,292,328,7495267472.885812,60331741.4,60331741.4,13.167757643888786,796052000,38.67,9.668
123,DD,Domestic Common Stock Primary Class,Basic Materials,0.06699494422287817,0.10241755840968733,0.14607245337159203,163.0,0.3035085991611703,63,75,36360952729.44682,121796806.9,121796806.9,144.23194347707698,7977000000,39.5,355.501
124,MTCH,Domestic Common Stock,Communication Services,0.06693081825801148,0.0350055837846057,-0.2129629629629629,5.0,-0.0631202133075201,119,140,18639769129.83083,280753448.0,280753448.0,26.512939376298682,1610270000,28.79,115.16
125,CMX,Domestic Common Stock,Consumer Defensive,0.06691814134378261,0.08553093501053281,0.05198558815377918,93.0,0.00412504110231877,314,352,7111345151.612075,59129645.5,59129645.5,41.63912220931671,2256781000,26.72,26.72
126,ADM,Domestic Common Stock,Consumer Defensive,0.06675913402006926,0.03200665963464409,0.06777587472473634,105.0,0.461464775326096,246,280,9708229585.559977,29094779.0,29094779.0,135.29083088961502,7967902000,14.95,14.95
127,USB,Domestic Common Stock Primary Class,Financial Services,0.06652891209840969,0.07420510968756892,0.1615295273831867,168.0,0.7130720318335151,43,50,53581215858.85982,100686640.0,100686640.0,52.62968136223447,2889600000,27.78,27.78
128,DGX,Domestic Common Stock,Healthcare,0.06643462485760417,0.06906359036753405,0.17334580313303705,175.0,0.14651612447843665,299,336,7352702014.152923,39596967.5,39596967.5,20.49199755335467,1221221000,70.73,35.365
129,LLL1,Domestic Common Stock,Industrials,0.06634113723349078,0.08904711570411747,-0.05581158565993305,35.0,0.3629480075871315,450,493,4633052926.395049,26516850.7,26516850.7,22.515266594634504,1264611000,47.87,47.87
130,FTI1,Domestic Common Stock,Energy,0.06579773839900939,0.054609458995129256,-0.03203866117773435,45.0,0.15993071428603514,1026,1087,1501571367.1016915,37039432.06875999,37039432.06875999,10.218330838451216,560100000,22.67,5.668
131,MRK,Domestic Common Stock,Healthcare,0.06520871688174519,0.06917149498521938,-0.14169191330692155,14.0,0.07235211120654259,17,20,96826011949.44751,504429487.0,504429487.0,239.49431526723808,5762000000,43.15,43.15
132,RYL,Domestic Common Stock,Consumer Cyclical,0.06510716652447174,0.02270129527473075,0.23174520973588786,188.0,0.17351615686699629,833,893,2049574680.0752473,45861693.4,45861693.4,16.012921990682504,872184000,82.9,41.45
133,FDC1,Domestic Common Stock,Technology,0.06507359868919313,0.06388861427425914,-0.040662860325860084,43.0,0.09623506316402188,83,98,27848467527.59894,310737725.315,310737725.315,35.453491310298915,2139600000,38.21,38.21
134,MSI,Domestic Common Stock,Technology,0.0648332893918061,0.13829276089910067,0.18380187416332006,178.0,0.03911019676275167,78,93,29213387408.959255,395930339.0,395930339.0,199.80692796655023,6829000000,12.55,87.85
135,LSI1,Domestic Common Stock,Technology,0.0644476933354172,0.030224745415344475,-0.2628774422735345,3.0,0.22211225889993988,607,658,3146163803.6403036,30194473.5,30194473.5,14.826343163141106,450227000,8.3,8.3
136,ETN,Domestic Common Stock,Industrials,0.0636077432227375,0.09766543250735285,0.12837469851396555,155.0,0.24356823557607143,285,321,7986449043.178884,61222644.2,61222644.2,50.50144731709971,2026000000,105.09,26.273
137,IBM,Domestic Common Stock,Technology,0.06344064549443684,0.07451677896669769,0.07154547580079629,110.0,0.11355583378236159,9,9,157816805329.91992,486399458.0,486399458.0,571.7565416004219,21522000000,91.73,91.73
138,NTRS,Domestic Common Stock Primary Class,Financial Services,0.06324043620237917,0.16177505870437187,0.051622069618754596,92.0,-0.04441322005441721,238,272,9961980622.396446,38162198.0,38162198.0,10.755155418904677,520700000,45.02,45.02
139,OMC,Domestic Common Stock,Communication Services,0.06299478457741214,0.05377215844570538,0.04366101694915314,84.0,0.1316021735877701,147,171,15821198638.678526,81104799.0,81104799.0,36.432023221917675,2028603000,83.27,41.635
140,PH,Domestic Common Stock,Industrials,0.06279696882433418,0.06620339975980279,0.12053800170794204,153.0,0.17207915607623683,333,372,6729624182.692081,53591982.4,53591982.4,30.123545758310154,1586918000,56.55,37.7
141,ATML,Domestic Common Stock,Technology,0.06245089788685558,0.16936076836777406,0.14194915254237328,162.0,0.06432404489172383,706,762,2541084361.7894735,61270375.339999996,61270375.339999996,11.332416964575584,335187000,5.39,5.39
142,ODP,Domestic Common Stock,Consumer Cyclical,0.061949595602427035,0.20975741722649222,-0.1095003850045504,23.0,0.006074067833514347,424,467,4991461154.717942,29311089.0,29311089.0,64.00275746180851,3235580000,15.94,159.4
143,AL1,Domestic Common Stock,Basic Materials,0.061504561120294295,0.09104387469779063,0.20758312524641842,185.0,0.29982366858808507,166,193,14015220729.95609,79452179.47190002,79452179.47190002,64.61602506349448,3480000000,43.52,43.52
144,BRK.B,Domestic Common Stock Primary Class,Financial Services,0.061293629990536114,0.07457791855792768,0.10452479747085452,134.0,-0.11942865814756767,12,12,129099875488.2324,33087145.0,1779399645.0,300.52193701419895,18232000000,2795.0,55.9
145,TRB,Domestic Common Stock,Communication Services,0.06118013190643398,0.07555423989787227,0.0508622873063016,91.0,0.17120689053274882,152,177,15159758096.279331,38461118.5,38461118.5,29.56317027777484,1385523000,48.44,48.44
146,BEAM2,Domestic Common Stock,Consumer Defensive,0.06110227493365142,0.09958166033750394,0.1617725126428433,169.0,0.11066423895479206,244,278,9768867045.42753,60829734.06,60829734.06,31.77559216908365,1583800000,66.97,66.97
147,IPG,Domestic Common Stock,Communication Services,0.06089094766746464,-0.09105050520648454,-0.10489731437598782,24.0,0.32719376396478683,392,433,5421167064.154261,43159510.0,43159510.0,40.26791639050127,1420100000,13.82,13.82
148,PCG,Domestic Common Stock Primary Class,Utilities,0.06074760253413554,0.38953811485454976,0.13275425262395846,157.0,0.5240611034488435,220,250,10617702972.517458,41647533.0,41647533.0,158.4677395793867,3103000000,25.6,25.6
149,SPLS1,Domestic Common Stock,Consumer Cyclical,0.059822349227353494,0.12524201705921553,0.043218700075674965,83.0,-0.024828137538702385,178,206,12790052712.442583,83489097.0,83489097.0,61.3913787914398,3484784000,25.83,17.22
150,WTW,Domestic Common Stock,Financial Services,0.059318150768707216,0.05713587766350394,0.12020835547996156,152.0,0.03246419100359029,417,460,5040615665.276856,25020474.0,25020474.0,9.456602054426632,452000000,32.65,86.49
151,COF,Domestic Common Stock Primary Class,Financial Services,0.05920966498151424,-0.0819308446458599,-0.0042506919731117865,65.0,0.9172253445188164,179,207,12769891541.120207,96586571.0,96586571.0,28.350453090273817,1702985000,55.3,55.3
152,SDS1,Domestic Common Stock,Technology,0.0584917238290141,0.06623865822327937,-0.07034482758620719,32.0,-0.011744827469244438,287,323,7745386361.399637,25444621.3,25444621.3,13.263934823324679,742427000,26.96,26.96
153,G1,Domestic Common Stock,Industrials,0.058205477994960834,0.0699372539881029,0.06719019946599669,104.0,0.08781410188041108,67,79,35288774712.54211,79941970.9,79941970.9,71.50578009557063,2405000000,34.88,34.88
154,MDLZ,Domestic Common Stock,Consumer Defensive,0.057727869578471466,0.07232126837571369,0.04682027649769549,88.0,0.25081033205850656,42,48,54202589197.34849,45298496.0,45298496.0,166.7434655718682,7480000000,31.37,31.37
155,FICO,Domestic Common Stock,Technology,0.05772536152700858,0.077241315361013,-0.1796336573989149,9.0,0.001773002552895921,762,818,2334346575.498754,31313073.793050002,31313073.793050002,2.7400406251991116,163000000,48.4,32.267
156,HNZ,Domestic Common Stock,Consumer Defensive,0.057712647851234984,0.057595137739526396,0.09797484544873236,130.0,0.3256642123451785,182,210,12645720256.697298,44420395.9,44420395.9,54.37756632944189,2090461000,35.94,35.94
157,KMB,Domestic Common Stock,Consumer Defensive,0.057304019673473504,0.07740303564164502,0.11212845609129096,144.0,0.13046668624940633,79,94,28867084882.105446,99461220.0,99461220.0,75.85507409918803,3641600000,56.88,56.88
158,XOM,Domestic Common Stock,Energy,0.05678095578614474,0.0421323259319881,0.0022203719122957377,67.0,-0.005824643264648286,4,4,249784453319.48477,439225367.0,439225367.0,2026.4769312998424,59841000000,37.79,37.79
159,DFODQ,Domestic Common Stock,Consumer Defensive,0.05635843277180034,0.0456180523754006,0.09542373897918877,128.0,0.5231105159453086,422,465,4997495248.677811,40239384.0,40239384.0,42.14339250297219,2306848000,32.03,64.06
160,ACN,Domestic Common Stock,Technology,0.056201872336120486,0.06094798151786662,0.1243719412724309,154.0,-0.10446064300568995,99,116,23492295632.14119,52423260.0,52423260.0,63.548400653986704,3462341000,25.13,25.13
161,STR1,Domestic Common Stock,Utilities,0.05578954837564742,0.03127479621958577,0.06619859578736187,103.0,0.3774035226042606,650,702,2866845218.44624,26901670.8,26901670.8,10.974848212364451,273503000,34.31,17.155
162,HWM,Domestic Common Stock Primary Class,Industrials,0.05575344506247553,0.042965957662825176,0.18408245776036325,179.0,0.2957150673143337,76,91,29325542092.831596,164740380.0,164740380.0,129.53940994221608,5322000000,33.73,101.19
163,DHR,Domestic Common Stock Primary Class,Healthcare,0.05565874805757988,0.0493855852922006,0.06958784521111427,108.0,0.012286906946009025,181,209,12699495131.812246,49900784.9,49900784.9,21.91015490263255,1309451000,82.7,20.675
164,EDS,Domestic Common Stock,Communication Services,0.05565000924407882,-0.07384155815961506,0.05394925801819017,94.0,0.40304612749318197,211,241,11159027795.958086,75149736.8,75149736.8,105.09819787319061,5239000000,23.23,23.23
165,LEARQ,Domestic Common Stock,Consumer Cyclical,0.05542632212906207,0.02546953563235055,0.0590970594400928,97.0,0.5028931857237023,496,541,3989079403.196935,25150517.4,25150517.4,79.39968029730873,3491500000,58.95,58.95
166,NKE,Domestic Common Stock,Consumer Cyclical,0.054811295061467175,0.07383522838104305,0.11726508785332301,151.0,-0.001343322277871907,135,158,16810403749.203735,88352713.4,88352713.4,67.78749866271117,3024900000,64.06,8.008
167,ROH,Domestic Common Stock,Basic Materials,0.05408378755358705,0.08220735708145231,0.1390483359994985,159.0,0.30387444233628913,253,288,9244914652.188372,30348394.5,30348394.5,36.21704851975444,1591000000,41.52,41.52
168,CAT,Domestic Common Stock,Industrials,0.05376873579807753,0.011216029454708211,0.05405663530872462,95.0,0.7270024348993606,89,104,26390800879.695137,134081714.5,134081714.5,131.7039128159184,5545000000,76.0,38.0
169,DG1,Domestic Common Stock,Consumer Defensive,0.05364246112296074,0.016043685882340054,-0.151871802996695,12.0,0.022985676668190888,341,380,6537899131.736239,47528741.7,47528741.7,30.299294089357083,1685346000,19.4,19.4
170,PG,Domestic Common Stock,Consumer Defensive,0.05358003348384506,0.0395462199298384,0.10513437117664481,135.0,0.10464218692956476,13,13,125625154788.8537,242672556.5,242672556.5,234.1760352984885,12195000000,96.88,48.44
171,ADP,Domestic Common Stock,Industrials,0.053001475984143384,0.01859212297428296,-0.042755976785048166,42.0,-0.05754376355564285,102,119,22921965425.33013,88586869.0,88586869.0,38.18839395984718,1720277000,38.42,38.42
172,EMR,Domestic Common Stock,Industrials,0.0528944114272151,,0.11010186206449135,139.0,0.13520974916772982,90,105,26354390991.157955,65209163.5,65209163.5,82.94441389487002,,62.63,31.315
173,ZION,Domestic Common Stock Primary Class,Financial Services,0.052794730549723536,0.09170324647169399,0.08930845468135784,122.0,0.4502221028378425,388,429,5487744647.680888,24717799.0,24717799.0,7.396768503127326,448995000,61.07,61.07
174,ADVP,Domestic Common Stock,Consumer Defensive,0.05255591819079496,0.050792055706472744,0.4089999999999998,198.0,0.03493238153867265,402,445,5233968113.76,53658158.496,53658158.496,71.15764102414137,3692382000,56.36,56.36
175,TFC,Domestic Common Stock Primary Class,Financial Services,0.052514663054176035,0.20026316304493283,0.028454242501923188,75.0,0.6414731475225245,110,127,20776501962.402607,42162712.0,42162712.0,20.651233357941166,1253561000,38.01,38.01
176,CLX,Domestic Common Stock,Consumer Defensive,0.05246414605056024,0.03991622411379724,0.09374728237238039,125.0,0.09789134700270392,232,266,10121197807.894745,34757057.0,34757057.0,36.52267581993273,1048000000,47.96,47.96
177,CCU1,Domestic Common Stock,Communication Services,0.05232796686182204,0.04541972996301774,-0.0240797121505677,51.0,0.27997914381028105,84,99,27196374813.45185,140011827.491,140011827.491,43.38101238325765,2544146000,44.18,44.18
178,RTX,Domestic Common Stock Primary Class,Industrials,0.05219793025949604,0.08593357007351117,0.1082663281139793,137.0,0.10171888335336154,59,68,41706634519.363,149861339.0,149861339.0,157.1624447925757,7954000000,88.27,44.135
179,HPQ,Domestic Common Stock,Technology,0.05205556066275902,0.004870001111632903,0.09355080614923161,124.0,-0.08329047571118739,35,40,67351113989.79171,255355758.0,255355758.0,314.0988837918099,17348000000,22.0,22.0
180,ANN,Domestic Common Stock,Consumer Cyclical,0.05198351063213049,0.158259293284177,0.0929724056500627,123.0,-0.09351837765542212,942,1002,1690516837.5773926,35108897.41500001,35108897.41500001,6.822282656523304,390207000,37.49,24.993
181,AFFX,Domestic Common Stock,Healthcare,0.05178885393356539,-0.03985294075769986,-0.00991806813281626,58.0,0.1491048140496268,1097,1158,1362107763.3903832,27044024.003,27044024.003,1.3452980852651268,76185000,22.96,22.96
182,XEL,Domestic Common Stock Primary Class,Utilities,0.0513433335983903,0.1097325723004399,0.15454256670902122,165.0,0.9217345509307637,325,364,6851639255.67601,28985802.0,28985802.0,94.8573074510498,2057724000,17.18,17.18
183,TRI1,Domestic Common Stock,Healthcare,0.05100136800556231,0.089232187445548,-0.006352087114337213,63.0,0.6530450471060529,723,779,2474443430.345562,42787579.3,42787579.3,16.266664587586085,982000000,32.85,32.85
184,ROK,Domestic Common Stock,Industrials,0.05092867488443094,0.07475768790375184,0.26628598065493625,193.0,0.08614395649328926,346,385,6420744320.209379,30797739.0,30797739.0,48.71243921380709,1058000000,34.44,34.44
185,UPS,Domestic Common Stock,Industrials,0.05025360355939154,0.05637556107704084,0.15527170940445933,166.0,0.011812350627205629,22,25,82163262085.67705,121280411.0,121280411.0,156.73167885641436,8312000000,72.83,72.83
186,MIK1,Domestic Common Stock,Consumer Cyclical,0.05021820911656912,-0.10120105907728949,-0.07568466969465348,31.0,0.0215116675057167,656,708,2845780495.0445337,38001901.1,38001901.1,16.659611587087483,616516000,42.38,21.19
187,BBWI,Domestic Common Stock,Consumer Cyclical,0.05008799570351684,0.04793816016199217,0.04587155963302747,86.0,-0.19471745315393285,260,295,9046738517.592232,33286414.0,33286414.0,78.33588577229304,2014106000,17.37,17.37
188,NYT,Domestic Common Stock,Consumer Cyclical,0.0499940189019913,0.07958099789846955,-0.01186375813241436,56.0,0.12667158456534008,336,375,6627712819.998999,26972166.0,26972166.0,19.28622889793439,759287000,44.36,44.36
189,FOX1,Domestic Common Stock,Communication Services,0.049944752593336514,0.033080290678703404,-0.14796394156046044,13.0,0.026211297630254295,94,109,24667256038.51264,39608806.3,39608806.3,58.01336451851427,2758000000,27.41,27.41
190,LEN,Domestic Common Stock Primary Class,Consumer Cyclical,0.04980128100383291,0.06387839922698489,0.3619197817654831,196.0,0.13991012394149518,308,345,7172064509.194254,129084916.5,136149684.4,45.59735846620281,2267842000,90.75,45.375
191,ESINQ,Domestic Common Stock,Consumer Defensive,0.04962326605454776,0.03589514840349531,0.0644353369763202,102.0,-0.07447830209156937,816,876,2116386291.1513295,46088193.9,46088193.9,2.2240924324816778,134382000,46.75,46.75
192,NUE,Domestic Common Stock,Basic Materials,0.04934880065885208,0.10420752093149,0.02890510948905134,77.0,0.14516754907214552,483,528,4134069749.94852,124100150.4,124100150.4,27.230361914687936,1604011344,52.8,13.2
193,HOT,Domestic Common Stock,Consumer Cyclical,0.04900212195236169,0.13401785160465185,-0.008866736621195859,59.0,0.5837394532612515,330,369,6775216802.30011,37343314.3,37343314.3,54.18845894840397,1140000000,33.5,33.5
194,CAH,Domestic Common Stock,Healthcare,0.048932266869950024,0.032453410097438816,0.08008119183485984,117.0,0.06558259536459524,88,103,26967890196.20067,76932669.0,76932669.0,253.37345301101527,15388700000,62.29,62.29
195,STX,Domestic Common Stock,Technology,0.04892377324628712,0.07251645577622254,-0.2703870228334655,1.0,-0.009702152973552192,284,320,8053344496.070754,84812717.0,84812717.0,30.06445761641742,1740000000,17.88,17.88
196,MRSH,Domestic Common Stock,Financial Services,0.048790113925215116,0.08187470305128447,-0.13436389133483329,15.0,0.10268093230050043,100,117,23303901313.75343,88897575.0,88897575.0,55.63022150152483,2837000000,43.95,43.95
197,ACV1,Domestic Common Stock Primary Class,Consumer Defensive,0.048621606449301885,0.06410992584751857,0.041263102029984955,82.0,0.006810372981615635,547,595,3514713159.0189095,52017168.972614996,52017168.972614996,12.34797985816751,736057000,59.8,39.867
198,PCAR,Domestic Common Stock,Industrials,0.048459877453423714,0.0904556120582604,-0.06032512065024065,33.0,0.28520570452739635,251,286,9436672646.139585,79379548.3,79379548.3,49.89066451422663,2058500000,80.64,15.929
199,PETC,Domestic Common Stock,Consumer Cyclical,0.048187588682183966,0.01615913478786245,-0.10974143114852719,22.0,0.13419475057130728,937,997,1701081175.5,24543335.540999997,24543335.540999997,6.980003235620634,415334000,29.61,29.61
200,PSUNQ,Domestic Common Stock,Consumer Cyclical,0.0480728464900523,0.06587968316200475,-0.12773926895423415,17.0,-0.04889850543730103,985,1046,1585739259.6000001,38596556.06200001,38596556.06200001,4.611970021481905,281253000,20.26,20.26
201,EASI1,Domestic Common Stock,Basic Materials,0.04793656980563652,0.026246034416708218,0.4954471606151065,,0.06732761832821921,1044,1105,1459115666.4650557,32647335.689850003,32647335.689850003,2.592681167791741,155669000,59.47,39.647
202,EA,Domestic Common Stock,Communication Services,0.04791207873382038,0.014972829062127041,-0.09131055098851792,,-0.02522910342730155,187,215,12316977588.85663,272847161.0,272847161.0,21.38663950818011,530005000,41.35,41.35
203,BDX,Domestic Common Stock Primary Class,Healthcare,0.04729084623553228,0.05735566075944693,0.08777926993041141,,0.09357258605233554,230,263,10165413357.285192,54994939.0,54994939.0,19.590157971225864,1165369000,39.77,39.77
204,SNV,Domestic Common Stock Primary Class,Financial Services,0.04702490504438581,0.12756218312526807,0.1281901771697691,,0.23968730329788868,275,311,8410266849.591795,41544020.0,41544020.0,8.699906554455604,525190000,27.87,195.09
205,MMM,Domestic Common Stock,Industrials,0.04675352726805155,0.029653930134479898,0.16001807384456557,,0.027698691996022075,37,42,63802672745.89989,185078136.0,185078136.0,93.76199835346925,4616000000,80.94,80.94
206,CL,Domestic Common Stock,Consumer Defensive,0.04672290072851961,0.06842502650988712,-0.05832481510432319,,0.10645159273947719,81,96,28264512250.068993,129089070.5,129089070.5,56.29640946617605,2523800000,52.61,26.305
207,K,Domestic Common Stock,Consumer Defensive,0.04633621056750311,0.12813526759258326,0.06623255813953488,,0.35103010712971056,158,184,14668873256.474123,34001506.0,34001506.0,48.86583023875132,2281600000,35.69,35.69
208,TWX,Domestic Common Stock,Communication Services,0.046239640464548086,0.03964553600634919,-0.007271447839089951,,0.33731848172195406,28,33,74157150997.50858,232858587.9,232858587.9,195.66972404048528,10334000000,16.4,49.2
209,JNJ,Domestic Common Stock,Healthcare,0.04603640819130446,0.07453386585684085,0.009650908542562009,,0.009004712106058712,11,11,149837927653.594,488228510.0,488228510.0,173.19967352281049,10455000000,50.25,50.25
210,EAT,Domestic Common Stock,Consumer Cyclical,0.04583139581653132,0.038723006304279606,-0.09105421109763112,,0.11459430213642499,624,675,3031066314.3689914,35386414.0527,35386414.0527,14.571845894122987,870898000,31.35,20.9
211,INTU,Domestic Common Stock,Technology,0.04577974240330027,-0.03738075449242988,0.11067232216859235,,-0.040153106469242486,228,258,10298026490.55565,134227024.0,134227024.0,10.780567860433795,242528000,51.88,25.94
212,HOG,Domestic Common Stock,Consumer Cyclical,0.04575440939882978,0.060049999660988014,-0.05390033398366434,,-0.01554463391068579,165,192,14036636215.796635,69561635.0,69561635.0,20.432465395479582,1133641000,46.33,46.33
213,MCD,Domestic Common Stock,Consumer Cyclical,0.04563876980326276,0.0950929213206428,0.15286571827974593,,0.26536949689548767,70,82,32919379871.027813,118291482.0,118291482.0,75.71975519896849,4504600000,25.55,25.55
214,BUD1,Domestic Common Stock,Consumer Defensive,0.04563741573929113,0.07099519099508077,0.003847063121924066,,0.1711145808652329,58,67,42554995030.710434,121425408.8,121425408.8,72.14606446423325,3880500000,52.23,52.23
215,GEN,Domestic Common Stock Primary Class,Technology,0.04555545202865896,0.048234290893375185,0.11302681992337082,,-0.13879188152155955,242,276,9874054146.516203,138420770.5,138420770.5,7.065776444174615,428665000,32.05,16.025
216,COST,Domestic Common Stock,Consumer Defensive,0.0452875185243766,0.06000760199358385,0.08964892412231018,,-0.013345049464720933,140,163,16524906296.139385,186232982.0,186232982.0,225.10797906018266,13689729000,36.1,36.1
217,ADBE,Domestic Common Stock,Technology,0.045141722719752156,0.04012981612036376,-0.031978816580099156,,-0.014729714789962352,265,300,8911179630.811586,123631467.4,123631467.4,7.029267291766611,319122000,38.08,19.04
218,BR1,Domestic Common Stock,Energy,0.044673684401508026,0.08078491262606036,0.1240418413585731,,0.3370830701304695,217,247,10744580538.420889,74924379.9,74924379.9,23.353957418427296,1059000000,53.94,26.97
219,IP,Domestic Common Stock,Consumer Cyclical,0.04440862342162017,0.06775748728247201,0.0005992688919511657,,0.752161610827179,117,138,19658344094.83144,126628395.0,126628395.0,157.41343526273386,6373000000,40.64,40.64
220,BNI,Domestic Common Stock,Industrials,0.04387305188017354,0.05745898707778152,0.08691293282948953,,0.6459023618599687,206,235,11556068663.395535,34681711.5,34681711.5,53.2728029379374,2395000000,30.98,30.98
221,PSKY,Domestic Common Stock Primary Class,Communication Services,0.043849579329277175,0.039386032935378665,-0.09909165978530066,,0.13181195873110332,29,34,71893506122.99173,445235828.0,445235828.0,120.90375195440261,6599800000,41.1,41.1
222,HAR,Domestic Common Stock,Technology,0.04375854362618183,0.02202502304002877,0.38217447095413193,,0.08718708939981629,460,503,4521402761.713975,37136502.5,37136502.5,10.356630479038976,597294000,68.75,68.75
223,BBY,Domestic Common Stock,Consumer Cyclical,0.043465578058320464,0.06055612507717028,-0.017072662919008996,,-0.05270749750909308,133,156,16909932706.147491,357100218.2,357100218.2,126.89791687213595,5396000000,51.98,34.653
224,WM,Domestic Common Stock,Industrials,0.043286684480201676,-0.019627970290617764,0.10156302862169309,,0.5323417579618618,129,151,17118428193.291546,57441750.0,57441750.0,78.08037060089329,2975000000,29.39,29.39
225,SYY,Domestic Common Stock,Consumer Defensive,0.043206954225911164,0.014679576906697803,0.11947898164594362,,0.0424559528689005,101,118,22961697203.01728,40988844.0,40988844.0,117.55231370389298,7134281000,35.48,35.48
226,PBI,Domestic Common Stock Primary Class,Industrials,0.04317950107602887,0.07669175749961189,-0.010187265917603106,,0.3379605709594431,258,293,9086973916.375912,27002310.0,27002310.0,27.004669885468815,1137149000,38.61,38.61
227,ITW,Domestic Common Stock,Industrials,0.042900623165635116,0.05544769960335462,0.11165093042441976,,-0.016608788110898803,93,108,25189214520.91224,89003100.0,89003100.0,97.69671129382164,2531885000,81.75,40.875
228,DOV,Domestic Common Stock,Industrials,0.04288166334142115,0.025209461896027636,-0.002973005113568905,,0.08546114178853748,289,325,7725353313.895522,36642016.0,36642016.0,29.430651607263297,1153742000,38.0,38.0
229,ITT,Domestic Common Stock,Industrials,0.042540500738362644,0.16730267131308266,0.0337044839000904,,0.0698813685220513,350,389,6295177427.436823,35525395.0,35525395.0,55.421700000161884,1375200000,68.06,68.06
230,AUDAQ,Domestic Common Stock,Communication Services,0.04253313607322913,0.04387386608520898,0.02754655453531263,,0.16013361008993646,689,743,2625435373.6752834,27145458.2,27145458.2,1.990864085285542,107788000,51.1,51.1
231,COLM,Domestic Common Stock,Consumer Cyclical,0.04246535593267797,-0.11976088258993627,-0.0038566359849839804,,-0.028171689142237125,822,882,2086524369.193303,26206918.0,26206918.0,6.156120283626446,373409000,52.1,26.05
232,BMY,Domestic Common Stock Primary Class,Healthcare,0.04241280209322378,0.05944158192052189,0.009174311926605672,,0.07595273852460656,47,55,50267841188.93729,130119650.0,130119650.0,113.83359108991255,5337000000,25.92,25.92
233,HD,Domestic Common Stock,Consumer Cyclical,0.042398101313486175,0.038053325653971924,0.02741390238749264,,-0.04525051303978592,26,31,75262804256.40175,281259657.0,281259657.0,300.0527328073238,16598000000,33.08,33.08
234,MSFT,Domestic Common Stock,Technology,0.04226463445226352,0.04531508992215366,-0.019199616007679166,,-0.020765207579685415,2,2,287498050260.5351,2194641695.0,2194641695.0,148.3052718171835,8215000000,26.59,26.59
235,PRX,Domestic Common Stock,Healthcare,0.04204598354739192,0.06533637829876146,0.21768826619964976,,0.01841122440116819,753,809,2365481589.648041,28759156.5,28759156.5,3.569518144749675,216635000,69.53,69.53
236,ABT,Domestic Common Stock,Healthcare,0.04197727873224016,0.04216645761778181,0.10872740551396753,,0.07646616535726021,30,35,70911719146.62003,306299448.0,306299448.0,83.7641553434418,4845881000,45.36,45.36
237,TJX,Domestic Common Stock,Consumer Cyclical,0.041971909508350426,0.06040117125595489,-0.01288597131047875,,0.0564902303454232,216,246,10876941395.987068,64723722.5,64723722.5,59.92910879649941,3387452000,21.61,5.402
238,BEN,Domestic Common Stock,Financial Services,0.04156660877097426,0.0434585948229254,0.09403005652833274,,-0.029549188622660354,193,221,12192478890.74597,44252344.1,44252344.1,16.09313875264359,683907000,48.5,16.167
239,YUM,Domestic Common Stock,Consumer Cyclical,0.041553031334338415,0.10988247904163954,0.1268944612840992,,0.18824269790551237,233,267,10083500205.525284,37938772.0,37938772.0,67.31675356385394,1989000000,34.28,17.14
240,TROW,Domestic Common Stock,Financial Services,0.041367544720794194,0.07310350894536384,-0.017376581714488526,,-0.041178105112836115,395,437,5346993675.668007,26508633.0,26508633.0,9.072047065352772,258268000,42.94,21.47
241,PEP,Domestic Common Stock,Consumer Defensive,0.041330175702119686,0.07738731910441816,0.05089443184681253,,0.00031233079053721787,24,27,80788429840.34917,210717244.0,210717244.0,188.0589947852533,6830000000,46.9,46.9
242,VAR,Domestic Common Stock,Healthcare,0.041315833832236214,0.05403791089149371,0.19631438897493902,,-0.03236973832250112,452,495,4625345352.485574,24562031.6,24562031.6,8.904255208589284,303234000,68.0,34.0
